plot,abbr,layer,cov,voucher,comment,history
ts17,hipp emer emer,hl,+,,,
ts17,lact mura,hl,+,,,
ts17,meli nuta,hl,+,,,
ts17,merc pere,hl,1,,,
ts17,orig vulg,hl,1,,,
ts17,pice abie,hl,+,,,
ts17,poly acul,hl,r,,,
ts17,pren purp,hl,+,,,
ts17,salv glut,hl,2a,,,
ts17,sesl caer,hl,+,,,
ts17,soli virg virg,hl,+,,,
ts17,sorb aria,hl,+,,,
ts17,sorb aucu aucu,hl,+,,,
ts17,ulmu glab,hl,r,,,
ts17,vale trip,hl,+,,,
ts17,vero urti,hl,+,,,
ts17,viol reic,hl,+,,,
ts17,frax exce,sl,+,,,
ts17,pice abie,sl,1,,,
ts17,abie alba,tl1,2a,,,
ts17,acer pseu,tl1,2b,,,
ts17,fagu sylv,tl1,3,,,
ts17,frax exce,tl1,2a,,,
ts17,tili cord,tl1,2b,,,
ts17,acer pseu,tl2,2a,,,
ts17,fagu sylv,tl2,2b,,,
ts17,frax exce,tl2,2a,,,
ts17,pice abie,tl2,2a,,,
ts18,acer plat,hl,+,,,
ts18,acer pseu,hl,+,,,
ts18,arab aren,hl,+,,,
ts18,aspl ruta,hl,+,,,
ts18,aspl tric quad,hl,+,,,
ts18,aspl viri,hl,+,,,
ts18,buph sali,hl,+,,,
ts18,cala vari,hl,2b,,,
ts18,camp pers,hl,+,,,
ts18,camp trac,hl,+,,,
ts18,card defl viri,hl,+,,,
ts18,care alba,hl,2a,,,
ts18,care digi,hl,+,,,
ts18,carp betu,hl,+,,,
ts18,ceph dama,hl,+,,,
ts18,ceph long,hl,+,,,
ts18,cory avel,hl,+,,,
ts18,cycl purp,hl,+,,,
ts18,digi gran,hl,+,,,
ts18,dryo fili,hl,+,,,
ts18,epip hell slat,hl,+,,,
ts18,euon lati,hl,+,,,
ts18,eupa cann,hl,+,,,
ts18,fagu sylv,hl,+,,,
ts18,frax exce,hl,2a,,,
ts18,gali sylv,hl,+,,,
ts18,gali trun,hl,r,,,
ts18,gera robe,hl,+,,,
ts18,gymn dryo,hl,+,,,
ts18,hell nige,hl,2b,,,
ts18,hepa nobi,hl,+,,,
ts18,hier bifi,hl,+,,,
ts18,hipp emer emer,hl,+,,,
ts18,lact mura,hl,+,,,
ts18,lase lati lati,hl,+,,,
ts18,meli nuta,hl,+,,,
ts18,orig vulg,hl,+,,,
ts18,poly acul,hl,+,,,
ts18,pren purp,hl,+,,,
ts18,salv glut,hl,1,,,
ts18,sesl caer,hl,+,,,
ts18,soli virg virg,hl,+,,,
ts18,sorb aria,hl,+,,,
ts18,stap pinn,hl,+,,,
ts18,tili plat,hl,+,,,
ts18,vero urti,hl,+,,,
ts18,vinc hiru,hl,1,,,
ts18,acer pseu,sl,+,,,
ts18,cory avel,sl,2b,,,
ts18,euon lati,sl,+,,,
ts18,sorb aria,sl,2a,,,
ts18,stap pinn,sl,+,,,
ts18,tili plat,sl,+,,,
ts18,acer plat,tl1,2a,,,
ts18,fagu sylv,tl1,2b,,,
ts18,frax exce,tl1,2a,,,
ts18,lari deci deci,tl1,2a,,,
ts18,tili plat,tl1,2a,,,
ts18,acer pseu,tl2,2a,,,
ts18,frax exce,tl2,1,,,
ts18,tili plat,tl2,2a,,,
ts19,acer plat,hl,+,,,
ts19,acer pseu,hl,+,,,
ts19,acta spic,hl,+,,,
ts19,ange sylv sylv,hl,+,,,
ts19,arab aren,hl,+,,,
ts19,arun dioi,hl,+,,,
ts19,aspl ruta,hl,+,,,
ts19,aspl scol scol,hl,+,,,
ts19,aspl tric quad,hl,+,,,
ts19,aspl viri,hl,+,,,
ts19,astr majo majo,hl,+,,,
ts19,buph sali,hl,+,,,
ts19,cala vari,hl,2a,,,
ts19,camp trac,hl,+,,,
ts19,card defl viri,hl,+,,,
ts19,card enne,hl,+,,,
ts19,care alba,hl,2a,,,
ts19,care digi,hl,+,,,
ts19,clem vita,hl,+,,,
ts19,cory avel,hl,+,,,
ts19,digi gran,hl,+,,,
ts19,euon lati,hl,+,,,
ts19,eupa cann,hl,1,,,
ts19,fagu sylv,hl,+,,,
ts19,frax exce,hl,+,,,
ts19,gali sylv,hl,+,,,
ts19,gali trun,hl,r,,,
ts19,gera robe,hl,+,,,
ts19,hell nige,hl,1,,,
ts19,hepa nobi,hl,+,,,
ts19,hipp emer emer,hl,1,,,
ts19,lact mura,hl,+,,,
ts19,loni xylo,hl,+,,,
ts19,merc pere,hl,+,,,
ts19,orig vulg,hl,r,,,
ts19,poly acul,hl,1,,,
ts19,poly lonc,hl,r,,,
ts19,ranu nemo,hl,+,,,
ts19,salv glut,hl,1,,,
ts19,scro nodo,hl,+,,,
ts19,sesl caer,hl,+,,,
ts19,soli virg virg,hl,+,,,
ts19,sorb aria,hl,+,,,
ts19,stap pinn,hl,2a,,,
ts19,taxu bacc,hl,+,,,
ts19,tili plat,hl,+,,,
ts19,ulmu glab,hl,+,,,
ts19,vero urti,hl,+,,,
ts19,acer plat,sl,+,,,
ts19,acer pseu,sl,1,,,
ts19,cory avel,sl,2b,,,
ts19,euon lati,sl,1,,,
ts19,hipp emer emer,sl,1,,,
ts19,sorb aria,sl,1,,,
ts19,stap pinn,sl,2b,,,
ts19,tili plat,sl,1,,,
ts19,fagu sylv,tl1,2a,,,
ts19,frax exce,tl1,2a,,,
ts19,tili plat,tl1,3,,,
ts19,acer plat,tl2,1,,,
ts19,fagu sylv,tl2,2a,,,
ts19,sorb aria,tl2,1,,,
ts19,tili plat,tl2,3,,,
ts20,acer pseu,hl,+,,,
ts20,aden alpi,hl,1,,,
ts20,aspl tric quad,hl,+,,,
ts20,aspl viri,hl,+,,,
ts20,athy fili,hl,+,,,
ts20,cala vari,hl,2b,,,
ts20,camp coch,hl,+,,,
ts20,care alba,hl,2a,,,
ts20,clem vita,hl,+,,,
ts20,cory avel,hl,+,,,
ts20,cycl purp,hl,+,,,
ts20,daph meze,hl,+,,,
ts20,dryo fili,hl,+,,,
ts20,eupa cann,hl,+,,,
ts20,fagu sylv,hl,+,,,
ts20,gali sylv,hl,+,,,
ts20,gymn robe,hl,+,,,
ts20,hepa nobi,hl,+,,,
ts20,hier muro,hl,+,,,
ts20,hipp emer emer,hl,+,,,
ts20,hupe sela,hl,+,,,
ts20,lact mura,hl,+,,,
ts20,loni alpi,hl,+,,,
ts20,meli nuta,hl,+,,,
ts20,merc pere,hl,+,,,
ts20,neot nidu,hl,r,,,
ts20,oxal acet,hl,+,,,
ts20,pice abie,hl,+,,,
ts20,poly lonc,hl,+,,,
ts20,poly vulg,hl,+,,,
ts20,pren purp,hl,1,,,
ts20,rhod hirs,hl,2a,,,
ts20,rosa pend,hl,+,,,
ts20,rubu sect rubu,hl,1,,,
ts20,sene ovat ovat,hl,+,,,
ts20,sesl caer,hl,1,,,
ts20,soli virg virg,hl,+,,,
ts20,sorb aucu aucu,hl,+,,,
ts20,ulmu glab,hl,+,,,
ts20,vacc myrt,hl,1,,,
ts20,vale trip,hl,+,,,
ts20,vero urti,hl,+,,,
ts20,cory avel,sl,1,,,
ts20,loni alpi,sl,+,,,
ts20,pice abie,sl,+,,,
ts20,samb nigr,sl,+,,,
ts20,fagu sylv,tl1,4,,,
ts20,pice abie,tl1,2a,,,
ts20,fagu sylv,tl2,2a,,,
ts21,achn cala,hl,2a,2014-0323,,
ts21,amel oval,hl,+,,,
ts21,aspl ruta,hl,+,,,
ts21,aspl tric quad,hl,+,,,
ts21,berb vulg,hl,+,,,
ts21,brac sylv,hl,+,,,
ts21,buph sali,hl,+,,,
ts21,cala vari,hl,2b,,,
ts21,camp pers,hl,+,,,
ts21,card defl viri,hl,+,,,
ts21,care humi,hl,3,,,
ts21,cycl purp,hl,+,,,
ts21,euph cypa,hl,+,,,
ts21,frag vesc,hl,+,,,
ts21,frax exce,hl,+,,,
ts21,gali trun,hl,2a,,,
ts21,hell nige,hl,r,,,
ts21,hier bifi,hl,+,,,
ts21,hipp emer emer,hl,+,,,
ts21,hype perf,hl,+,,,
ts21,kern saxa,hl,+,,,
ts21,meli cili,hl,2a,,,
ts21,orig vulg,hl,2a,,,
ts21,pice abie,hl,+,,,
ts21,poly cham,hl,+,,,
ts21,rosa micr,hl,+,,,
ts21,rosa styl,hl,r,2014-0231,,
ts21,rubu sect rubu,hl,r,incl. R. Ser. Discolores,,
ts21,salv glut,hl,+,,,
ts21,sesl caer,hl,2b,,,
ts21,sorb aria,hl,+,,,
ts21,teuc cham,hl,1,,,
ts21,teuc mont,hl,1,,,
ts21,vinc hiru,hl,2b,,,
ts21,juni comm comm,sl,+,,,
ts21,rosa cani,sl,+,,,
ts21,rosa micr,sl,1,2014-0322,,
ts21,fagu sylv,tl1,2a,,,
ts21,frax exce,tl2,2a,,,
ts21,sorb aria,tl2,2a,2014-0320,,
ts21,tili plat,tl2,2b,,,
ts22,achn cala,hl,1,,,
ts22,aspl ruta,hl,+,,,
ts22,buph sali,hl,+,,,
ts22,cala vari,hl,2b,,,
ts22,camp pers,hl,+,,,
ts22,camp rapu rapu,hl,+,,,
ts22,card defl viri,hl,+,,,
ts22,care humi,hl,4,,,
ts22,clem vita,hl,+,,,
ts22,cycl purp,hl,+,,,
ts22,epip atro,hl,r,,,
ts22,frag vesc,hl,+,,,
ts22,gali trun,hl,2m,,,
ts22,glob cord,hl,r,,,
ts22,hell nige,hl,+,,,
ts22,hier bifi,hl,+,,,
ts22,hipp emer emer,hl,+,,,
ts22,kern saxa,hl,+,,,
ts22,lact mura,hl,+,,,
ts22,leon inca,hl,+,,,
ts22,meli cili,hl,1,,,
ts22,meli nuta,hl,+,,,
ts22,orig vulg,hl,1,,,
ts22,poly cham,hl,+,,,
ts22,poly odor,hl,+,,,
ts22,rosa cani,hl,+,,,
ts22,rosa micr,hl,1,,,
ts22,rubu sect rubu,hl,2a,R. Ser. Discolores,,
ts22,salv glut,hl,1,,,
ts22,sesl caer,hl,2a,,,
ts22,sorb aria,hl,+,,,
ts22,teuc cham,hl,+,,,
ts22,teuc mont,hl,+,,,
ts22,vinc hiru,hl,1,,,
ts22,amel oval,sl,+,,,
ts22,cory avel,sl,2a,,,
ts22,fagu sylv,sl,+,,,
ts22,rosa cani,sl,1,,,
ts22,rosa micr,sl,2a,,,
ts22,tili plat,sl,1,,,
ts22,fagu sylv,tl1,2a,,,
ts22,frax exce,tl2,2a,,,
ts22,sorb aria,tl2,1,2014-0324,,
ts22,taxu bacc,tl2,1,,,
ts22,tili cord,tl2,2a,,,
ts22,tili plat,tl2,2b,,,
ts22,ulmu glab,tl2,1,,,
ts23,aspl ruta,hl,+,,,
ts23,aspl tric quad,hl,+,,,
ts23,berb vulg,hl,r,,,
ts23,buph sali,hl,+,,,
ts23,cala vari,hl,2a,,,
ts23,camp coch,hl,+,,,
ts23,camp pers,hl,+,,,
ts23,camp rapu rapu,hl,+,,,
ts23,card defl viri,hl,+,,,
ts23,care alba,hl,1,,,
ts23,care digi,hl,+,,,
ts23,care humi,hl,3,,,
ts23,ceph rubr,hl,r,cf.,,
ts23,cory avel,hl,+,,,
ts23,cycl purp,hl,+,,,
ts23,digi gran,hl,+,,,
ts23,fagu sylv,hl,+,,,
ts23,frax exce,hl,+,,,
ts23,gali trun,hl,1,,,
ts23,hell nige,hl,+,,,
ts23,hepa nobi,hl,+,,,
ts23,hier bifi,hl,+,,,
ts23,hier muro,hl,+,,,
ts23,hipp emer emer,hl,+,,,
ts23,juni comm comm,hl,+,,,
ts23,kern saxa,hl,+,,,
ts23,lact mura,hl,+,,,
ts23,meli nuta,hl,+,,,
ts23,moeh musc,hl,r,,,
ts23,orig vulg,hl,+,,,
ts23,pice abie,hl,+,,,
ts23,pren purp,hl,+,,,
ts23,rosa arve,hl,+,,,
ts23,rubu sect rubu,hl,+,R. Ser. Glandulosi,,
ts23,salv glut,hl,1,,,
ts23,sesl caer,hl,2b,,,
ts23,soli virg virg,hl,+,,,
ts23,teuc cham,hl,r,,,
ts23,teuc mont,hl,r,,,
ts23,ulmu glab,hl,+,,,
ts23,vale trip,hl,r,,,
ts23,vinc hiru,hl,1,,,
ts23,cten moll slat,ml,2a,,,
ts23,neck cris,ml,1,,,
ts23,tort tort,ml,+,,,
ts23,cory avel,sl,+,,,
ts23,rosa micr,sl,+,,,
ts23,tili plat,sl,+,,,
ts23,fagu sylv,tl1,2b,,,
ts23,fagu sylv,tl2,4,,,
ts23,sorb aria,tl2,1,,,
ts23,tili ×vul,tl2,1,,,
ts23,tili cord,tl2,2a,,,
ts23,ulmu glab,tl2,1,,,
ts24,alli lusi,hl,+,,,
ts24,aspl ruta,hl,+,,,
ts24,aspl tric quad,hl,+,,,
ts24,brac sylv,hl,+,,,
ts24,buph sali,hl,1,,,
ts24,cala vari,hl,3,,,
ts24,camp pers,hl,+,,,
ts24,card defl viri,hl,+,,,
ts24,care alba,hl,1,,,
ts24,care digi,hl,+,,,
ts24,care humi,hl,2b,,,
ts24,cory avel,hl,+,,,
ts24,cycl purp,hl,+,,,
ts24,euph amyg amyg,hl,+,,,
ts24,euph sali,hl,+,,,
ts24,frax exce,hl,+,,,
ts24,gali trun,hl,1,,,
ts24,glob cord,hl,+,,,
ts24,hell nige,hl,+,,,
ts24,hepa nobi,hl,+,,,
ts24,hipp emer emer,hl,1,,,
ts24,juni comm comm,hl,+,,,
ts24,kern saxa,hl,+,,,
ts24,lase lati lati,hl,+,,,
ts24,lase sile sile,hl,+,,,
ts24,leon inca,hl,r,,,
ts24,ligu vulg,hl,+,,,
ts24,lili mart,hl,+,,,
ts24,meli nuta,hl,+,,,
ts24,moeh musc,hl,+,,,
ts24,orig vulg,hl,1,,,
ts24,poly cham,hl,+,,,
ts24,salv glut,hl,1,,,
ts24,sesl caer,hl,2b,,,
ts24,teuc mont,hl,+,,,
ts24,tili cord,hl,+,,,
ts24,tili plat,hl,+,,,
ts24,vinc hiru,hl,2a,,,
ts24,viol reic,hl,+,,,
ts24,amel oval,sl,+,,,
ts24,cory avel,sl,1,,,
ts24,rham cath,sl,1,,,
ts24,rosa cani,sl,+,,,
ts24,rosa micr,sl,+,,,
ts24,taxu bacc,sl,1,,,
ts24,tili cord,sl,2a,,,
ts24,tili plat,sl,2a,,,
ts24,frax exce,tl1,1,,,
ts24,sorb aria,tl2,2a,2014-0325,,
ts24,tili cord,tl2,2a,,,
ts24,tili plat,tl2,3,,,
ts25,acer pseu,hl,1,,,
ts25,arab aren,hl,+,,,
ts25,buph sali,hl,+,,,
ts25,cala vari,hl,2a,,,
ts25,camp pers,hl,+,,,
ts25,camp rapu rapu,hl,+,,,
ts25,camp trac,hl,+,,,
ts25,card defl viri,hl,+,,,
ts25,care alba,hl,3,,,
ts25,care digi,hl,+,,,
ts25,care humi,hl,1,,,
ts25,carl bieb bieb,hl,r,2014-0326,,
ts25,ceph dama,hl,r,,,
ts25,clem vita,hl,+,,,
ts25,cory avel,hl,+,,,
ts25,cycl purp,hl,+,,,
ts25,daph laur,hl,+,,,
ts25,digi gran,hl,+,,,
ts25,eupa cann,hl,+,,,
ts25,euph amyg amyg,hl,+,,,
ts25,fagu sylv,hl,+,,,
ts25,frax exce,hl,+,,,
ts25,gale mont,hl,+,,,
ts25,gera robe,hl,+,,,
ts25,hell nige,hl,2a,,,
ts25,hepa nobi,hl,+,,,
ts25,hier bifi,hl,+,,,
ts25,hipp emer emer,hl,1,,,
ts25,kern saxa,hl,r,,,
ts25,lact mura,hl,+,,,
ts25,lase lati lati,hl,r,,,
ts25,ligu vulg,hl,+,,,
ts25,meli nuta,hl,+,,,
ts25,orig vulg,hl,+,,,
ts25,pren purp,hl,+,,,
ts25,pulm offi,hl,+,,,
ts25,rosa arve,hl,+,,,
ts25,rubu sect rubu,hl,+,R. Ser. Glandulosi,,
ts25,salv glut,hl,1,,,
ts25,sene ovat ovat,hl,r,,,
ts25,sesl caer,hl,1,,,
ts25,soli virg virg,hl,+,,,
ts25,stap pinn,hl,+,,,
ts25,ulmu glab,hl,+,,,
ts25,vale trip,hl,r,,,
ts25,vinc hiru,hl,2a,,,
ts25,cten moll slat,ml,2a,,,
ts25,neck cris,ml,2a,,,
ts25,acer pseu,sl,1,,,
ts25,cory avel,sl,1,,,
ts25,daph meze,sl,+,,,
ts25,fagu sylv,sl,+,,,
ts25,hipp emer emer,sl,+,,,
ts25,stap pinn,sl,2b,,,
ts25,fagu sylv,tl1,4,,,
ts25,fagu sylv,tl2,2b,,,
ts25,frax exce,tl2,1,,,
ts25,tili plat,tl2,2b,,,
ts26,alli lusi,hl,+,,,
ts26,amel oval,hl,+,,,
ts26,aspl ruta,hl,+,,,
ts26,berb vulg,hl,+,,,
ts26,buph sali,hl,+,,,
ts26,cala vari,hl,2b,,,
ts26,card defl viri,hl,+,,,
ts26,care humi,hl,2b,,,
ts26,conv maja maja,hl,+,,,
ts26,cory avel,hl,+,,,
ts26,cycl purp,hl,+,,,
ts26,epip atro,hl,+,,,
ts26,eric carn,hl,+,,,
ts26,euph cypa,hl,1,,,
ts26,frax exce,hl,+,,,
ts26,gali anis,hl,+,,,
ts26,gali trun,hl,+,,,
ts26,hipp emer emer,hl,+,,,
ts26,kern saxa,hl,+,,,
ts26,leon inca,hl,+,,,
ts26,meli cili,hl,+,,,
ts26,orig vulg,hl,+,,,
ts26,poly cham,hl,+,,,
ts26,rham cath,hl,+,,,
ts26,rosa arve,hl,+,,,
ts26,sedu albu,hl,+,,,
ts26,sesl caer,hl,3,,,
ts26,teuc cham,hl,1,,,
ts26,teuc mont,hl,+,,,
ts26,thal minu slat,hl,+,,,
ts26,thym prae prae,hl,+,,,
ts26,tili cord,hl,+,,,
ts26,vinc hiru,hl,2a,,,
ts26,viol coll,hl,+,,,
ts26,abie abie abie,ml,+,,,
ts26,hylo sple,ml,+,,,
ts26,neck cris,ml,+,,,
ts26,rhyt rugo,ml,+,,,
ts26,tort tort,ml,+,,,
ts26,amel oval,sl,+,,,
ts26,cory avel,sl,2a,,,
ts26,rosa cani,sl,+,,,
ts26,rosa micr,sl,+,,,
ts26,sorb aria,sl,+,,,
ts26,taxu bacc,sl,+,,,
ts26,tili cord,sl,1,,,
ts26,fagu sylv,tl1,2a,,,
ts26,tili plat,tl1,2a,,,
ts26,sorb aria,tl2,2a,,,
ts26,tili cord,tl2,3,,,
ts26,tili plat,tl2,2b,,,
ts27,acer pseu,hl,+,,,
ts27,achn cala,hl,2a,,,
ts27,anth ramo,hl,+,,,
ts27,aspl ruta,hl,+,,,
ts27,berb vulg,hl,+,,,
ts27,brac sylv,hl,+,,,
ts27,buph sali,hl,2a,,,
ts27,cala vari,hl,1,,,
ts27,camp rapu rapu,hl,+,,,
ts27,card defl viri,hl,+,,,
ts27,care humi,hl,2b,,,
ts27,carl bieb bieb,hl,+,,,
ts27,carp betu,hl,+,,,
ts27,clem vita,hl,1,,,
ts27,clin alpi alpi,hl,2a,,,
ts27,cycl purp,hl,r,,,
ts27,digi gran,hl,1,,,
ts27,euph cypa,hl,+,,,
ts27,gali trun,hl,+,,,
ts27,hier bifi,hl,+,,,
ts27,hier humi,hl,r,,,
ts27,hipp emer emer,hl,+,,,
ts27,lase lati lati,hl,+,,,
ts27,leon inca,hl,+,,,
ts27,meli cili,hl,1,,,
ts27,orig vulg,hl,+,,,
ts27,rosa micr,hl,+,,,
ts27,rubu sect rubu,hl,+,R. Ser. Discolores,,
ts27,salv glut,hl,2a,,,
ts27,salv vert,hl,+,,,
ts27,sesl caer,hl,+,,,
ts27,teuc cham,hl,2a,,,
ts27,teuc mont,hl,1,,,
ts27,thal minu slat,hl,2a,,,
ts27,vinc hiru,hl,2a,,,
ts27,viol coll,hl,+,,,
ts27,berb vulg,sl,+,,,
ts27,carp betu,sl,2a,,,
ts27,cory avel,sl,2b,,,
ts27,frax exce,sl,2a,,,
ts27,ligu vulg,sl,+,,,
ts27,rosa cani,sl,+,,,
ts27,frax exce,tl2,2a,,,
ts27,tili plat,tl2,2a,,,
ts28,acer plat,hl,+,,,
ts28,aspl ruta,hl,r,,,
ts28,brac sylv,hl,+,,,
ts28,cala vari,hl,2a,,,
ts28,camp trac,hl,+,,,
ts28,card defl viri,hl,+,,,
ts28,care alba,hl,+,,,
ts28,care flac,hl,1,,,
ts28,care humi,hl,+,,,
ts28,clem vita,hl,1,,,
ts28,cory avel,hl,+,,,
ts28,cycl purp,hl,+,,,
ts28,daph laur,hl,r,,,
ts28,frag vesc,hl,+,,,
ts28,gale mont,hl,1,,,
ts28,gali odor,hl,+,,,
ts28,gera robe,hl,+,,,
ts28,hell nige,hl,1,,,
ts28,hipp emer emer,hl,+,,,
ts28,meli nuta,hl,+,,,
ts28,orig vulg,hl,+,,,
ts28,rosa cani,hl,+,,,
ts28,rubu sect rubu,hl,+,R. Ser. Glandulosi,,
ts28,salv glut,hl,1,,,
ts28,samb nigr,hl,+,,,
ts28,stap pinn,hl,1,,,
ts28,tili plat,hl,1,,,
ts28,ulmu glab,hl,+,,,
ts28,vinc hiru,hl,+,,,
ts28,acer plat,sl,1,,,
ts28,carp betu,sl,+,,,
ts28,clem vita,sl,+,,,
ts28,cory avel,sl,1,,,
ts28,frax exce,sl,+,,,
ts28,samb nigr,sl,1,,,
ts28,stap pinn,sl,2a,,,
ts28,tili plat,sl,1,,,
ts28,ulmu glab,sl,1,,,
ts28,frax exce,tl2,2b,,,
ts28,tili plat,tl2,2b,,,
ts28,ulmu glab,tl2,1,,,
ts29,acer plat,hl,+,,,
ts29,alli lusi,hl,r,,,
ts29,anth ramo,hl,+,,,
ts29,arab aren,hl,+,,,
ts29,aspl ruta,hl,+,,,
ts29,aspl tric quad,hl,+,2014-0327,,
ts29,brac sylv,hl,+,,,
ts29,buph sali,hl,+,,,
ts29,cala vari,hl,+,,,
ts29,camp pers,hl,+,,,
ts29,camp trac,hl,+,,,
ts29,card defl viri,hl,+,,,
ts29,card enne,hl,+,,,
ts29,care alba,hl,2a,,,
ts29,care digi,hl,+,,,
ts29,care flac,hl,+,,,
ts29,ceph long,hl,r,,,
ts29,clem vita,hl,+,,,
ts29,clin vulg vulg,hl,+,,,
ts29,conv maja maja,hl,+,,,
ts29,corn sang slat,hl,+,,,
ts29,cycl purp,hl,+,,,
ts29,daph laur,hl,+,,,
ts29,euon euro,hl,+,,,
ts29,euon lati,hl,1,,,
ts29,gale mont,hl,+,,,
ts29,gali sylv,hl,+,,,
ts29,gali trun,hl,r,,,
ts29,gera robe,hl,+,,,
ts29,hede heli,hl,+,,,
ts29,hell nige,hl,1,,,
ts29,hepa nobi,hl,+,,,
ts29,hipp emer emer,hl,+,,,
ts29,lact mura,hl,+,,,
ts29,lase lati lati,hl,r,,,
ts29,lase sile sile,hl,r,,,
ts29,ligu vulg,hl,+,,,
ts29,loni alpi,hl,+,,,
ts29,meli nuta,hl,+,,,
ts29,merc pere,hl,+,,,
ts29,moeh musc,hl,r,,,
ts29,orig vulg,hl,+,,,
ts29,poly acul,hl,r,,,
ts29,poly mult,hl,+,,,
ts29,poly odor,hl,r,,,
ts29,pren purp,hl,+,,,
ts29,rham cath,hl,+,,,
ts29,rosa pend,hl,+,,,
ts29,salv glut,hl,+,,,
ts29,sesl caer,hl,1,,,
ts29,soli virg virg,hl,+,,,
ts29,stap pinn,hl,1,,,
ts29,taxu bacc,hl,+,,,
ts29,tili plat,hl,+,,,
ts29,ulmu glab,hl,+,,,
ts29,vinc hiru,hl,+,,,
ts29,viol alba slat,hl,+,"2014-0328, 2017-0000",,
ts29,carp betu,sl,+,,,
ts29,clem vita,sl,+,,,
ts29,corn sang slat,sl,+,,,
ts29,euon lati,sl,+,,,
ts29,hipp emer emer,sl,+,,,
ts29,ligu vulg,sl,+,,,
ts29,rham cath,sl,+,,,
ts29,rosa cani,sl,+,,,
ts29,stap pinn,sl,3,,,
ts29,tili plat,sl,1,,,
ts29,ulmu glab,sl,+,,,
ts29,tili plat,tl1,2b,,,
ts29,acer plat,tl2,2a,,,
ts29,carp betu,tl2,2b,,,
ts29,frax exce,tl2,2a,,,
ts29,tili plat,tl2,2b,,,
ts29,ulmu glab,tl2,2a,,,
ts30,anth ramo,hl,+,,,
ts30,aspe tinc,hl,1,,,
ts30,buph sali,hl,+,,,
ts30,cala vari,hl,1,,,
ts30,cann sati,hl,r,,,
ts30,card defl viri,hl,+,,,
ts30,care humi,hl,3,,,
ts30,cent scab scab,hl,+,,,
ts30,ceph rubr,hl,+,,,
ts30,clin alpi alpi,hl,+,,,
ts30,conv maja maja,hl,+,,,
ts30,cycl purp,hl,r,,,
ts30,epip atro,hl,+,,,
ts30,eric carn,hl,1,,,
ts30,euph cypa,hl,+,,,
ts30,fest amet amet,hl,+,,,
ts30,fran alnu,hl,r,,,
ts30,frax exce,hl,+,,,
ts30,gali anis,hl,+,,,
ts30,gera sang,hl,+,,,
ts30,glob cord,hl,+,,,
ts30,lase lati lati,hl,r,,,
ts30,moli caer aggr,hl,2b,,M. arundinacea,
ts30,peuc oreo,hl,1,,,
ts30,pinu sylv,hl,r,,,
ts30,rham cath,hl,+,,,
ts30,sesl caer,hl,+,,,
ts30,soli virg virg,hl,+,,,
ts30,teuc cham,hl,+,,,
ts30,thym prae prae,hl,+,,,
ts30,tili ×vul,hl,+,,,
ts30,vinc hiru,hl,+,,,
ts30,amel oval,sl,3,,,
ts30,cory avel,sl,1,,,
ts30,rham cath,sl,1,,,
ts30,sali appe,sl,+,,,
ts30,sorb aucu aucu,sl,+,,,
ts30,tili ×vul,sl,+,,,
ts31,anth ramo,hl,1,,,
ts31,aspe tinc,hl,+,,,
ts31,buph sali,hl,1,,,
ts31,care humi,hl,2b,,,
ts31,care mucr,hl,2a,,,
ts31,eric carn,hl,+,,,
ts31,gali trun,hl,+,,,
ts31,glob cord,hl,+,,,
ts31,lotu corn,hl,+,,,
ts31,moli caer aggr,hl,2a,,M. arundinacea,
ts31,peuc oreo,hl,1,,,
ts31,pote erec,hl,+,,,
ts31,prun gran,hl,1,,,
ts31,rhin glac,hl,+,,,
ts31,scab colu,hl,+,,,
ts31,sesl caer,hl,1,,,
ts31,teuc cham,hl,+,,,
ts31,teuc mont,hl,+,,,
ts31,vinc hiru,hl,+,,,
ts31,tort tort,ml,+,,,
ts32,acer pseu,hl,+,,,
ts32,acta spic,hl,r,,,
ts32,ange sylv sylv,hl,r,,,
ts32,arab aren,hl,+,,,
ts32,arun dioi,hl,r,,,
ts32,aspl ruta,hl,+,,,
ts32,aspl tric quad,hl,1,,,
ts32,brac sylv,hl,+,,,
ts32,buph sali,hl,+,,,
ts32,cala vari,hl,+,,,
ts32,camp pers,hl,+,,,
ts32,camp rapu rapu,hl,r,,,
ts32,camp trac,hl,1,,,
ts32,card defl viri,hl,+,,,
ts32,care alba,hl,1,,,
ts32,care digi,hl,+,,,
ts32,care humi,hl,2a,,,
ts32,care orni orni,hl,+,,,
ts32,ceph long,hl,r,,,
ts32,ceph rubr,hl,r,,,
ts32,clem vita,hl,+,,,
ts32,clin vulg vulg,hl,r,,,
ts32,conv maja maja,hl,r,,,
ts32,corn sang slat,hl,1,,,
ts32,cory avel,hl,+,,,
ts32,cyan mont,hl,1,,,
ts32,cycl purp,hl,1,,,
ts32,epip atro,hl,+,,,
ts32,epip hell slat,hl,+,,,
ts32,eric carn,hl,+,,,
ts32,euon euro,hl,+,,,
ts32,euon lati,hl,+,,,
ts32,fest amet amet,hl,+,,,
ts32,frax exce,hl,+,,,
ts32,gale mont,hl,+,,,
ts32,gali sylv,hl,+,,,
ts32,hede heli,hl,+,,,
ts32,hepa nobi,hl,1,,,
ts32,hier bifi,hl,+,,,
ts32,hier muro,hl,+,,,
ts32,hipp emer emer,hl,1,,,
ts32,hupe sela,hl,r,,,
ts32,kern saxa,hl,r,,,
ts32,knau maxi,hl,+,,,
ts32,lact mura,hl,+,,,
